ParticipantID,SceneName,D0_Dis,D0_Den,D1_Dis,D1_Den,Dis(comparison),Den(comparison),Position,SelectedDoor,ReactTime
28,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,0,1.674
28,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.717
28,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.252
28,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.859
28,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,4.04
28,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,0,2.613
28,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.037
28,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.913
28,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.382
28,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,2.741
28,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,1.38
28,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,5.378
28,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,1.917
28,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,0,3.436
28,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,0,3.589
28,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.595
28,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,0,3.045
28,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.941
28,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.568
28,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.773
28,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,3.006
28,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,2.906
28,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.957
28,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,0,3.372
28,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,3.928
28,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,0,4.774
28,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,3.478
28,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,2.512
28,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,3.535
28,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,3.261
28,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,3.021
28,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,3.086
28,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.61
28,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.596
28,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.13
28,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,1,3.058
28,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,3.817
28,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,0,4.145
28,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,4.046
28,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,0,3.934
28,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.422
28,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.291
28,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,3.322
28,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.985
28,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,3.14
28,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.539
28,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.778
28,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,3.007
28,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.881
28,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.701
28,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.757
28,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.656
28,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.723
28,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.702
28,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.997
29,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,0,3.537
29,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,2.538
29,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,2.13
29,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,1.785
29,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.498
29,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.291
29,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,0,1.248
29,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.403
29,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,1.4
29,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.592
29,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.663
29,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.702
29,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.21
29,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.489
29,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.882
29,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.553
29,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.545
29,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.895
29,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.886
29,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.457
29,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.155
29,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.536
29,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.501
29,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.291
29,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.178
29,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.868
29,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.3
29,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.49
29,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.561
29,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.411
29,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.055
29,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.406
29,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.843
29,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.793
29,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.366
29,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.625
29,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.644
29,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.494
29,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.72
29,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.338
29,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.386
29,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.438
29,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.497
29,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.467
29,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.427
29,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.818
29,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.827
29,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.614
29,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.207
29,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.101
29,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.027
29,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.134
29,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.653
29,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.323
29,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.499
29,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.086
29,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.268
29,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.704
29,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,1.369
29,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.434
29,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.585
29,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.634
29,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.519
29,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.197
29,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.335
29,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.517
29,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.482
29,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.418
29,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.32
29,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.141
29,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.125
29,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.237
29,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.468
29,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,1.278
29,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.191
29,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.162
29,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.485
29,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.564
29,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.827
29,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.312
29,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.257
29,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.336
29,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.193
29,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.156
29,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.21
29,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,0.977
29,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.211
29,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,0.942
29,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.312
29,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.026
29,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.214
29,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.002
29,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.445
29,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.136
29,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.551
29,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.052
29,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.174
29,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.045
29,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.65
29,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.328
29,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.251
29,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.385
29,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.364
29,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.417
29,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.129
29,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.861
29,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,0,2.021
29,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.731
29,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.031
29,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.756
29,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.159
29,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.02
29,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.701
29,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.429
29,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.196
29,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.432
29,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.525
29,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.476
29,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.017
29,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.021
29,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.008
29,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.526
29,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,0.952
29,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.025
29,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.084
29,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.141
29,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.03
29,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.114
29,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,1.005
29,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.05
29,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.577
29,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.721
29,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.249
29,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.185
29,5Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.812
29,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.601
29,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.36
29,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.258
29,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.264
29,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.588
29,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.405
29,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.088
29,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.101
29,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,0.978
29,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.427
29,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.178
29,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.519
29,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,1.932
29,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.861
29,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.253
3,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,2.443
3,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.435
3,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.691
3,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.597
3,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.948
3,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.551
3,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.115
3,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,1.374
3,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,1.756
3,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.718
3,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.638
3,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.232
3,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.484
3,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.361
3,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.451
3,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.65
3,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.547
3,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.176
3,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.374
3,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.101
3,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.081
3,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.366
3,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.375
3,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.385
3,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.376
3,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.333
3,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,0,1.163
3,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.292
3,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.378
3,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.439
3,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,0.962
3,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.068
3,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.082
3,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.196
3,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.176
3,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.179
3,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.243
3,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.288
3,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.302
3,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,1.344
3,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.159
3,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.264
3,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,1.21
3,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.492
3,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.43
3,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.18
3,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,1.845
3,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.797
3,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.08
3,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.527
3,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.293
3,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.438
3,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,1.329
3,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.506
3,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.119
3,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,0.98
3,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.847
3,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,0,1.348
3,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.111
3,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.824
3,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.754
3,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.509
3,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.417
3,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.868
3,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.508
3,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.045
3,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.311
3,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.846
3,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.429
3,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.315
3,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.535
3,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.212
3,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.28
3,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.492
3,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.39
3,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.391
3,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.325
3,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.022
3,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.192
3,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.033
3,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.181
3,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.562
3,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.414
3,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.157
3,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.451
3,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.54
3,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.47
3,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.207
3,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.245
3,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.1
3,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,1.412
3,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,1.7
3,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.237
3,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.555
3,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,1.411
3,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,0,1.714
3,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.544
3,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.451
3,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.373
3,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.341
3,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,2.183
3,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.488
3,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.518
3,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.661
3,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.436
3,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.106
3,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.366
3,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.342
3,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.196
3,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.094
3,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.491
3,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.21
3,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.443
3,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.351
3,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.653
3,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.571
3,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.029
